GeneID	GPL
9094	GPL6244
9095	GPL6244
9096	GPL6244
9097	GPL6244
9098	GPL6244
9099	GPL6244
9100	GPL6244
9101	GPL6244
9104	GPL6244
9107	GPL6244
9108	GPL6244
9110	GPL6244
9111	GPL6244
9112	GPL6244
9113	GPL6244
9114	GPL6244
9117	GPL6244
9118	GPL6244
9119	GPL6244
9120	GPL6244
9121	GPL6244
9122	GPL6244
9123	GPL6244
9124	GPL6244
9125	GPL6244
9126	GPL6244
9127	GPL6244
9128	GPL6244
9129	GPL6244
9130	GPL6244
9131	GPL6244
9132	GPL6244
9133	GPL6244
9134	GPL6244
9135	GPL6244
9136	GPL6244
9138	GPL6244
9139	GPL6244
9140	GPL6244
9141	GPL6244
9142	GPL6244
9143	GPL6244
9144	GPL6244
9145	GPL6244
9146	GPL6244
9147	GPL6244
9148	GPL6244
9149	GPL6244
9150	GPL6244
9152	GPL6244
9153	GPL6244
9154	GPL6244
9156	GPL6244
9158	GPL6244
9159	GPL6244
9162	GPL6244
9166	GPL6244
9167	GPL6244
9168	GPL6244
9169	GPL6244
9170	GPL6244
9172	GPL6244
9173	GPL6244
9175	GPL6244
9177	GPL6244
9179	GPL6244
9180	GPL6244
9181	GPL6244
9182	GPL6244
9183	GPL6244
9184	GPL6244
9185	GPL6244
9187	GPL6244
9188	GPL6244
9191	GPL6244
9194	GPL6244
9196	GPL6244
9197	GPL6244
9200	GPL6244
9201	GPL6244
9202	GPL6244
9203	GPL6244
9204	GPL6244
9205	GPL6244
9208	GPL6244
9209	GPL6244
9210	GPL6244
9211	GPL6244
9212	GPL6244
9213	GPL6244
9214	GPL6244
9215	GPL6244
9217	GPL6244
9218	GPL6244
9219	GPL6244
9220	GPL6244
9221	GPL6244
9223	GPL6244
9227	GPL6244
9228	GPL6244
9229	GPL6244
9230	GPL6244
9231	GPL6244
9232	GPL6244
9235	GPL6244
9236	GPL6244
9238	GPL6244
9240	GPL6244
9241	GPL6244
9242	GPL6244
9244	GPL6244
9245	GPL6244
9246	GPL6244
9247	GPL6244
9248	GPL6244
9249	GPL6244
9252	GPL6244
9253	GPL6244
9254	GPL6244
9255	GPL6244
9256	GPL6244
9258	GPL6244
9260	GPL6244
9261	GPL6244
9262	GPL6244
9263	GPL6244
9265	GPL6244
9266	GPL6244
9267	GPL6244
9270	GPL6244
9271	GPL6244
9274	GPL6244
9275	GPL6244
9276	GPL6244
9277	GPL6244
9278	GPL6244
9282	GPL6244
9283	GPL6244
9287	GPL6244
9289	GPL6244
9290	GPL6244
9293	GPL6244
9294	GPL6244
9295	GPL6244
9296	GPL6244
9297	GPL6244
9298	GPL6244
9299	GPL6244
9300	GPL6244
9301	GPL6244
9302	GPL6244
9303	GPL6244
9304	GPL6244
9306	GPL6244
9308	GPL6244
9310	GPL6244
9311	GPL6244
9312	GPL6244
9313	GPL6244
9314	GPL6244
9317	GPL6244
9318	GPL6244
9319	GPL6244
9320	GPL6244
9321	GPL6244
9322	GPL6244
9324	GPL6244
9325	GPL6244
9326	GPL6244
9328	GPL6244
9329	GPL6244
9330	GPL6244
9331	GPL6244
9332	GPL6244
9333	GPL6244
9334	GPL6244
9337	GPL6244
9338	GPL6244
9340	GPL6244
9341	GPL6244
9342	GPL6244
9343	GPL6244
9344	GPL6244
9348	GPL6244
9349	GPL6244
9350	GPL6244
9351	GPL6244
9352	GPL6244
9353	GPL6244
9354	GPL6244
9355	GPL6244
9356	GPL6244
9358	GPL6244
9360	GPL6244
9361	GPL6244
9362	GPL6244
9363	GPL6244
9364	GPL6244
9365	GPL6244
9366	GPL6244
9367	GPL6244
9368	GPL6244
9369	GPL6244
9370	GPL6244
9371	GPL6244
9372	GPL6244
9373	GPL6244
9374	GPL6244
9375	GPL6244
9376	GPL6244
9377	GPL6244
9378	GPL6244
9379	GPL6244
9380	GPL6244
9381	GPL6244
9382	GPL6244
9388	GPL6244
9389	GPL6244
9390	GPL6244
9391	GPL6244
9392	GPL6244
9394	GPL6244
9397	GPL6244
9398	GPL6244
9399	GPL6244
9400	GPL6244
9401	GPL6244
9402	GPL6244
9403	GPL6244
9404	GPL6244
9406	GPL6244
9407	GPL6244
9409	GPL6244
9410	GPL6244
9411	GPL6244
9412	GPL6244
9413	GPL6244
9414	GPL6244
9415	GPL6244
9416	GPL6244
9419	GPL6244
9420	GPL6244
9421	GPL6244
9422	GPL6244
9423	GPL6244
9424	GPL6244
9425	GPL6244
9427	GPL6244
9429	GPL6244
9435	GPL6244
9436	GPL6244
9437	GPL6244
9439	GPL6244
9440	GPL6244
9441	GPL6244
9442	GPL6244
9443	GPL6244
9444	GPL6244
9445	GPL6244
9446	GPL6244
9447	GPL6244
9448	GPL6244
9450	GPL6244
9451	GPL6244
9452	GPL6244
9453	GPL6244
9454	GPL6244
9455	GPL6244
9456	GPL6244
9457	GPL6244
9459	GPL6244
9462	GPL6244
9463	GPL6244
9464	GPL6244
9465	GPL6244
9466	GPL6244
9467	GPL6244
9468	GPL6244
9469	GPL6244
9470	GPL6244
9472	GPL6244
9473	GPL6244
9474	GPL6244
9475	GPL6244
9476	GPL6244
9477	GPL6244
9478	GPL6244
9479	GPL6244
9480	GPL6244
9481	GPL6244
9482	GPL6244
9486	GPL6244
9487	GPL6244
9488	GPL6244
9489	GPL6244
9491	GPL6244
9493	GPL6244
9495	GPL6244
9496	GPL6244
9497	GPL6244
9498	GPL6244
9499	GPL6244
9500	GPL6244
9501	GPL6244
9506	GPL6244
9507	GPL6244
9508	GPL6244
9509	GPL6244
9510	GPL6244
9512	GPL6244
9513	GPL6244
9514	GPL6244
9515	GPL6244
9516	GPL6244
9517	GPL6244
9518	GPL6244
9519	GPL6244
9520	GPL6244
9521	GPL6244
9522	GPL6244
9524	GPL6244
9525	GPL6244
9526	GPL6244
9527	GPL6244
9528	GPL6244
9529	GPL6244
9530	GPL6244
9531	GPL6244
9532	GPL6244
9533	GPL6244
9534	GPL6244
9535	GPL6244
9536	GPL6244
9537	GPL6244
9538	GPL6244
9540	GPL6244
9541	GPL6244
9542	GPL6244
9543	GPL6244
9545	GPL6244
9546	GPL6244
9547	GPL6244
9550	GPL6244
9551	GPL6244
9552	GPL6244
9553	GPL6244
9554	GPL6244
9555	GPL6244
9556	GPL6244
9557	GPL6244
9559	GPL6244
9562	GPL6244
9563	GPL6244
9564	GPL6244
9567	GPL6244
9568	GPL6244
9569	GPL6244
9570	GPL6244
9572	GPL6244
9573	GPL6244
9575	GPL6244
9576	GPL6244
9577	GPL6244
9578	GPL6244
9580	GPL6244
9581	GPL6244
9582	GPL6244
9583	GPL6244
9584	GPL6244
9585	GPL6244
9586	GPL6244
9587	GPL6244
9588	GPL6244
9589	GPL6244
9590	GPL6244
9592	GPL6244
9595	GPL6244
9597	GPL6244
9600	GPL6244
9601	GPL6244
9603	GPL6244
9604	GPL6244
9605	GPL6244
9607	GPL6244
9609	GPL6244
9610	GPL6244
9611	GPL6244
9612	GPL6244
9615	GPL6244
9616	GPL6244
9617	GPL6244
9618	GPL6244
9619	GPL6244
9620	GPL6244
9622	GPL6244
9623	GPL6244
9625	GPL6244
9626	GPL6244
9627	GPL6244
9628	GPL6244
9629	GPL6244
9630	GPL6244
9631	GPL6244
9632	GPL6244
9633	GPL6244
9635	GPL6244
9636	GPL6244
9637	GPL6244
9638	GPL6244
9639	GPL6244
9640	GPL6244
9641	GPL6244
9643	GPL6244
9644	GPL6244
9645	GPL6244
9646	GPL6244
9647	GPL6244
9648	GPL6244
9649	GPL6244
9650	GPL6244
9651	GPL6244
9652	GPL6244
9653	GPL6244
9654	GPL6244
9655	GPL6244
9656	GPL6244
9657	GPL6244
9658	GPL6244
9659	GPL6244
9662	GPL6244
9663	GPL6244
9665	GPL6244
9666	GPL6244
9667	GPL6244
9668	GPL6244
9669	GPL6244
9670	GPL6244
9671	GPL6244
9672	GPL6244
9673	GPL6244
9674	GPL6244
9675	GPL6244
9677	GPL6244
9678	GPL6244
9679	GPL6244
9681	GPL6244
9682	GPL6244
9683	GPL6244
9684	GPL6244
9685	GPL6244
9686	GPL6244
9687	GPL6244
9688	GPL6244
9689	GPL6244
9690	GPL6244
9692	GPL6244
9693	GPL6244
9694	GPL6244
9695	GPL6244
9696	GPL6244
9697	GPL6244
9698	GPL6244
9699	GPL6244
9700	GPL6244
9701	GPL6244
9702	GPL6244
9703	GPL6244
9704	GPL6244
9705	GPL6244
9706	GPL6244
9708	GPL6244
9709	GPL6244
9710	GPL6244
9711	GPL6244
9712	GPL6244
9715	GPL6244
9716	GPL6244
9717	GPL6244
9718	GPL6244
9719	GPL6244
9721	GPL6244
9722	GPL6244
9723	GPL6244
9724	GPL6244
9725	GPL6244
9726	GPL6244
9727	GPL6244
9728	GPL6244
9730	GPL6244
9731	GPL6244
9732	GPL6244
9733	GPL6244
9734	GPL6244
9735	GPL6244
9736	GPL6244
9737	GPL6244
9738	GPL6244
9739	GPL6244
9741	GPL6244
9742	GPL6244
9743	GPL6244
9744	GPL6244
9745	GPL6244
9746	GPL6244
9747	GPL6244
9748	GPL6244
9749	GPL6244
9750	GPL6244
9751	GPL6244
9752	GPL6244
9753	GPL6244
9754	GPL6244
9755	GPL6244
9757	GPL6244
9758	GPL6244
9759	GPL6244
9760	GPL6244
9761	GPL6244
9762	GPL6244
9764	GPL6244
9765	GPL6244
9766	GPL6244
9767	GPL6244
9768	GPL6244
9770	GPL6244
9771	GPL6244
9772	GPL6244
9774	GPL6244
9775	GPL6244
9776	GPL6244
9777	GPL6244
9778	GPL6244
9779	GPL6244
9780	GPL6244
9781	GPL6244
9782	GPL6244
9783	GPL6244
9784	GPL6244
9785	GPL6244
9786	GPL6244
9787	GPL6244
9788	GPL6244
9790	GPL6244
9791	GPL6244
9792	GPL6244
9793	GPL6244
9794	GPL6244
9796	GPL6244
9797	GPL6244
9798	GPL6244
9801	GPL6244
9802	GPL6244
9804	GPL6244
9805	GPL6244
9806	GPL6244
9807	GPL6244
9808	GPL6244
9810	GPL6244
9811	GPL6244
9812	GPL6244
9813	GPL6244
9814	GPL6244
9815	GPL6244
9816	GPL6244
9817	GPL6244
9818	GPL6244
9819	GPL6244
9820	GPL6244
9821	GPL6244
9823	GPL6244
9824	GPL6244
9825	GPL6244
9826	GPL6244
9827	GPL6244
9828	GPL6244
9829	GPL6244
9830	GPL6244
9831	GPL6244
9832	GPL6244
9833	GPL6244
9834	GPL6244
9836	GPL6244
9837	GPL6244
9839	GPL6244
9840	GPL6244
9841	GPL6244
9842	GPL6244
9843	GPL6244
9844	GPL6244
9846	GPL6244
9847	GPL6244
9848	GPL6244
9849	GPL6244
9851	GPL6244
9852	GPL6244
9853	GPL6244
9854	GPL6244
9855	GPL6244
9856	GPL6244
9857	GPL6244
9858	GPL6244
9859	GPL6244
9860	GPL6244
9861	GPL6244
9862	GPL6244
9863	GPL6244
9865	GPL6244
9866	GPL6244
9867	GPL6244
9868	GPL6244
9869	GPL6244
9870	GPL6244
9871	GPL6244
9873	GPL6244
9874	GPL6244
9875	GPL6244
9877	GPL6244
9878	GPL6244
9879	GPL6244
9880	GPL6244
9881	GPL6244
9882	GPL6244
9883	GPL6244
9885	GPL6244
9886	GPL6244
9887	GPL6244
9889	GPL6244
9890	GPL6244
9891	GPL6244
9892	GPL6244
9894	GPL6244
9895	GPL6244
9896	GPL6244
9897	GPL6244
9898	GPL6244
9899	GPL6244
9900	GPL6244
9901	GPL6244
9902	GPL6244
9903	GPL6244
9904	GPL6244
9905	GPL6244
9906	GPL6244
9907	GPL6244
9908	GPL6244
9909	GPL6244
9910	GPL6244
9911	GPL6244
9912	GPL6244
9913	GPL6244
9914	GPL6244
9915	GPL6244
9917	GPL6244
9918	GPL6244
9919	GPL6244
9920	GPL6244
9921	GPL6244
9922	GPL6244
9923	GPL6244
9924	GPL6244
9925	GPL6244
9926	GPL6244
9927	GPL6244
9928	GPL6244
9929	GPL6244
9931	GPL6244
9933	GPL6244
9934	GPL6244
9935	GPL6244
9936	GPL6244
9937	GPL6244
9938	GPL6244
9940	GPL6244
9941	GPL6244
9942	GPL6244
9943	GPL6244
9945	GPL6244
9946	GPL6244
9947	GPL6244
9948	GPL6244
9949	GPL6244
9950	GPL6244
9951	GPL6244
9953	GPL6244
9955	GPL6244
9956	GPL6244
9957	GPL6244
9958	GPL6244
9960	GPL6244
9961	GPL6244
9962	GPL6244
9963	GPL6244
9965	GPL6244
9966	GPL6244
9967	GPL6244
9968	GPL6244
9969	GPL6244
9970	GPL6244
9971	GPL6244
9972	GPL6244
9973	GPL6244
9975	GPL6244
9976	GPL6244
9978	GPL6244
9980	GPL6244
9982	GPL6244
9984	GPL6244
9985	GPL6244
9986	GPL6244
9987	GPL6244
9988	GPL6244
9989	GPL6244
9990	GPL6244
9991	GPL6244
9992	GPL6244
9993	GPL6244
9994	GPL6244
9997	GPL6244
10000	GPL6244
10001	GPL6244
10002	GPL6244
10003	GPL6244
10004	GPL6244
10005	GPL6244
10006	GPL6244
10007	GPL6244
10008	GPL6244
10009	GPL6244
10010	GPL6244
10011	GPL6244
10013	GPL6244
10014	GPL6244
10015	GPL6244
10016	GPL6244
10017	GPL6244
10018	GPL6244
10019	GPL6244
10020	GPL6244
10021	GPL6244
10022	GPL6244
10023	GPL6244
10024	GPL6244
10025	GPL6244
10026	GPL6244
10036	GPL6244
10038	GPL6244
10039	GPL6244
10040	GPL6244
10042	GPL6244
10043	GPL6244
10044	GPL6244
10045	GPL6244
10046	GPL6244
10047	GPL6244
10048	GPL6244
10049	GPL6244
10050	GPL6244
10051	GPL6244
10052	GPL6244
10053	GPL6244
10054	GPL6244
10055	GPL6244
10056	GPL6244
10057	GPL6244
10058	GPL6244
10059	GPL6244
10060	GPL6244
10061	GPL6244
10062	GPL6244
10063	GPL6244
10066	GPL6244
10067	GPL6244
10068	GPL6244
10069	GPL6244
10071	GPL6244
10072	GPL6244
10073	GPL6244
10075	GPL6244
10076	GPL6244
10077	GPL6244
10078	GPL6244
10079	GPL6244
10081	GPL6244
10082	GPL6244
10083	GPL6244
10084	GPL6244
10085	GPL6244
10086	GPL6244
10087	GPL6244
10089	GPL6244
10090	GPL6244
10092	GPL6244
10093	GPL6244
10094	GPL6244
10095	GPL6244
10096	GPL6244
10097	GPL6244
10098	GPL6244
10099	GPL6244
10100	GPL6244
10101	GPL6244
10102	GPL6244
10103	GPL6244
10105	GPL6244
10106	GPL6244
10107	GPL6244
10109	GPL6244
10110	GPL6244
10111	GPL6244
10112	GPL6244
10113	GPL6244
10114	GPL6244
10116	GPL6244
10117	GPL6244
10120	GPL6244
10121	GPL6244
10123	GPL6244
10124	GPL6244
10125	GPL6244
10126	GPL6244
10127	GPL6244
10128	GPL6244
10129	GPL6244
10130	GPL6244
10131	GPL6244
10133	GPL6244
10134	GPL6244
10135	GPL6244
10136	GPL6244
10137	GPL6244
10138	GPL6244
10139	GPL6244
10140	GPL6244
10141	GPL6244
10142	GPL6244
10143	GPL6244
10144	GPL6244
10146	GPL6244
10147	GPL6244
10148	GPL6244
10149	GPL6244
10150	GPL6244
10151	GPL6244
10152	GPL6244
10153	GPL6244
10154	GPL6244
10155	GPL6244
10157	GPL6244
10158	GPL6244
10159	GPL6244
10160	GPL6244
10161	GPL6244
10162	GPL6244
10163	GPL6244
10164	GPL6244
10165	GPL6244
10166	GPL6244
10168	GPL6244
10169	GPL6244
10170	GPL6244
10171	GPL6244
10172	GPL6244
10174	GPL6244
10175	GPL6244
10178	GPL6244
10179	GPL6244
10180	GPL6244
10181	GPL6244
10184	GPL6244
10186	GPL6244
10188	GPL6244
10189	GPL6244
10190	GPL6244
10193	GPL6244
10194	GPL6244
10195	GPL6244
10196	GPL6244
10197	GPL6244
10198	GPL6244
10199	GPL6244
10200	GPL6244
10201	GPL6244
10202	GPL6244
10203	GPL6244
10204	GPL6244
10205	GPL6244
10206	GPL6244
10207	GPL6244
10208	GPL6244
10209	GPL6244
10210	GPL6244
10211	GPL6244
10212	GPL6244
10213	GPL6244
10214	GPL6244
10215	GPL6244
10216	GPL6244
10217	GPL6244
10218	GPL6244
10219	GPL6244
10220	GPL6244
10221	GPL6244
10223	GPL6244
10224	GPL6244
10225	GPL6244
10226	GPL6244
10227	GPL6244
10228	GPL6244
10229	GPL6244
10230	GPL6244
10231	GPL6244
10232	GPL6244
10233	GPL6244
10234	GPL6244
10235	GPL6244
10236	GPL6244
10237	GPL6244
10238	GPL6244
10239	GPL6244
10240	GPL6244
10241	GPL6244
10242	GPL6244
10243	GPL6244
10244	GPL6244
10245	GPL6244
10246	GPL6244
10247	GPL6244
10248	GPL6244
10249	GPL6244
10250	GPL6244
10252	GPL6244
10253	GPL6244
10254	GPL6244
10255	GPL6244
10256	GPL6244
10257	GPL6244
10260	GPL6244
10261	GPL6244
10262	GPL6244
10263	GPL6244
10265	GPL6244
10266	GPL6244
10267	GPL6244
10268	GPL6244
10269	GPL6244
10270	GPL6244
10272	GPL6244
10273	GPL6244
10274	GPL6244
10276	GPL6244
10277	GPL6244
10278	GPL6244
10279	GPL6244
10280	GPL6244
10281	GPL6244
10282	GPL6244
10283	GPL6244
10284	GPL6244
10285	GPL6244
10286	GPL6244
10287	GPL6244
10288	GPL6244
10289	GPL6244
10290	GPL6244
10291	GPL6244
10293	GPL6244
10294	GPL6244
10295	GPL6244
10296	GPL6244
10297	GPL6244
10298	GPL6244
10299	GPL6244
10300	GPL6244
10301	GPL6244
10302	GPL6244
10307	GPL6244
10308	GPL6244
10309	GPL6244
10311	GPL6244
10312	GPL6244
10313	GPL6244
10314	GPL6244
10316	GPL6244
10317	GPL6244
10318	GPL6244
10319	GPL6244
10320	GPL6244
10321	GPL6244
10322	GPL6244
10324	GPL6244
10325	GPL6244
10326	GPL6244
10327	GPL6244
10328	GPL6244
10329	GPL6244
10330	GPL6244
10331	GPL6244
10332	GPL6244
10333	GPL6244
10335	GPL6244
10336	GPL6244
10342	GPL6244
10343	GPL6244
10344	GPL6244
10345	GPL6244
10346	GPL6244
10347	GPL6244
10349	GPL6244
10350	GPL6244
10351	GPL6244
10352	GPL6244
10360	GPL6244
10361	GPL6244
10362	GPL6244
10363	GPL6244
10365	GPL6244
10367	GPL6244
10368	GPL6244
10369	GPL6244
10370	GPL6244
10371	GPL6244
10376	GPL6244
10379	GPL6244
10380	GPL6244
10381	GPL6244
10382	GPL6244
10383	GPL6244
10384	GPL6244
10385	GPL6244
10388	GPL6244
10389	GPL6244
10390	GPL6244
10391	GPL6244
10392	GPL6244
10393	GPL6244
10394	GPL6244
10395	GPL6244
10396	GPL6244
10397	GPL6244
10398	GPL6244
10399	GPL6244
10400	GPL6244
10401	GPL6244
10402	GPL6244
10403	GPL6244
10404	GPL6244
10406	GPL6244
10408	GPL6244
10409	GPL6244
10410	GPL6244
10411	GPL6244
10412	GPL6244
10413	GPL6244
10417	GPL6244
10418	GPL6244
10419	GPL6244
10420	GPL6244
10421	GPL6244
10422	GPL6244
10423	GPL6244
10424	GPL6244
10425	GPL6244
10426	GPL6244
10427	GPL6244
10428	GPL6244
10430	GPL6244
10432	GPL6244
10434	GPL6244
10435	GPL6244
10436	GPL6244
10437	GPL6244
10438	GPL6244
10439	GPL6244
10440	GPL6244
10443	GPL6244
10444	GPL6244
10445	GPL6244
10446	GPL6244
10449	GPL6244
10450	GPL6244
10451	GPL6244
10452	GPL6244
10454	GPL6244
10455	GPL6244
10456	GPL6244
10457	GPL6244
10458	GPL6244
10459	GPL6244
10460	GPL6244
10461	GPL6244
10462	GPL6244
10463	GPL6244
10464	GPL6244
10465	GPL6244
10466	GPL6244
10467	GPL6244
10468	GPL6244
10469	GPL6244
10471	GPL6244
10472	GPL6244
10473	GPL6244
10474	GPL6244
10475	GPL6244
10476	GPL6244
10477	GPL6244
10478	GPL6244
10479	GPL6244
10480	GPL6244
10481	GPL6244
10482	GPL6244
10483	GPL6244
10484	GPL6244
10485	GPL6244
10486	GPL6244
10487	GPL6244
10488	GPL6244
10489	GPL6244
10490	GPL6244
10491	GPL6244
10492	GPL6244
10493	GPL6244
10494	GPL6244
10495	GPL6244
10497	GPL6244
10498	GPL6244
10499	GPL6244
10500	GPL6244
10501	GPL6244
10505	GPL6244
10507	GPL6244
10509	GPL6244
10512	GPL6244
10513	GPL6244
10514	GPL6244
10516	GPL6244
10517	GPL6244
10518	GPL6244
10519	GPL6244
10520	GPL6244
10521	GPL6244
10522	GPL6244
10523	GPL6244
10524	GPL6244
10525	GPL6244
10526	GPL6244
10527	GPL6244
10528	GPL6244
10529	GPL6244
10531	GPL6244
10533	GPL6244
10534	GPL6244
10535	GPL6244
10536	GPL6244
10537	GPL6244
10538	GPL6244
10539	GPL6244
10540	GPL6244
10541	GPL6244
10542	GPL6244
10544	GPL6244
10548	GPL6244
10549	GPL6244
10550	GPL6244
10551	GPL6244
10552	GPL6244
10553	GPL6244
10554	GPL6244
10555	GPL6244
10556	GPL6244
10557	GPL6244
10558	GPL6244
10559	GPL6244
10560	GPL6244
10561	GPL6244
10562	GPL6244
10563	GPL6244
10564	GPL6244
10565	GPL6244
10566	GPL6244
10567	GPL6244
10568	GPL6244
10569	GPL6244
10570	GPL6244
10572	GPL6244
10573	GPL6244
10574	GPL6244
10575	GPL6244
10576	GPL6244
10577	GPL6244
10578	GPL6244
10579	GPL6244
10580	GPL6244
10581	GPL6244
10584	GPL6244
10585	GPL6244
10586	GPL6244
10587	GPL6244
10588	GPL6244
10589	GPL6244
10590	GPL6244
10591	GPL6244
10592	GPL6244
10594	GPL6244
10595	GPL6244
10597	GPL6244
10598	GPL6244
10599	GPL6244
10600	GPL6244
10602	GPL6244
10603	GPL6244
10605	GPL6244
10606	GPL6244
10607	GPL6244
10608	GPL6244
10609	GPL6244
10610	GPL6244
10611	GPL6244
10612	GPL6244
10613	GPL6244
10614	GPL6244
10615	GPL6244
10616	GPL6244
10617	GPL6244
10618	GPL6244
10621	GPL6244
10622	GPL6244
10623	GPL6244
10625	GPL6244
10626	GPL6244
10627	GPL6244
10628	GPL6244
10629	GPL6244
10630	GPL6244
10631	GPL6244
10632	GPL6244
10633	GPL6244
10634	GPL6244
10635	GPL6244
10636	GPL6244
10637	GPL6244
10638	GPL6244
10640	GPL6244
10641	GPL6244
10642	GPL6244
10643	GPL6244
10644	GPL6244
10645	GPL6244
10647	GPL6244
10648	GPL6244
10650	GPL6244
10651	GPL6244
10652	GPL6244
10653	GPL6244
10654	GPL6244
10655	GPL6244
10656	GPL6244
10657	GPL6244
10658	GPL6244
10659	GPL6244
10660	GPL6244
10661	GPL6244
10663	GPL6244
10664	GPL6244
10665	GPL6244
10666	GPL6244
10667	GPL6244
10668	GPL6244
10669	GPL6244
10670	GPL6244
10671	GPL6244
10672	GPL6244
10673	GPL6244
10675	GPL6244
10677	GPL6244
10678	GPL6244
10681	GPL6244
10682	GPL6244
10683	GPL6244
10686	GPL6244
10687	GPL6244
10690	GPL6244
10691	GPL6244
10692	GPL6244
10693	GPL6244
10694	GPL6244
10695	GPL6244
10699	GPL6244
10712	GPL6244
10713	GPL6244
10714	GPL6244
10715	GPL6244
10716	GPL6244
10717	GPL6244
10718	GPL6244
10721	GPL6244
10723	GPL6244
10724	GPL6244
10725	GPL6244
10726	GPL6244
10728	GPL6244
10730	GPL6244
10732	GPL6244
10733	GPL6244
10734	GPL6244
10735	GPL6244
10736	GPL6244
10738	GPL6244
10739	GPL6244
10741	GPL6244
10742	GPL6244
10743	GPL6244
10744	GPL6244
10745	GPL6244
10746	GPL6244
10747	GPL6244
10748	GPL6244
10749	GPL6244
10750	GPL6244
10752	GPL6244
10753	GPL6244
10755	GPL6244
10758	GPL6244
10761	GPL6244
10762	GPL6244
10763	GPL6244
10765	GPL6244
10766	GPL6244
10767	GPL6244
10768	GPL6244
10769	GPL6244
10771	GPL6244
10772	GPL6244
10773	GPL6244
10775	GPL6244
10776	GPL6244
10777	GPL6244
10778	GPL6244
10780	GPL6244
10781	GPL6244
10782	GPL6244
10783	GPL6244
10785	GPL6244
10786	GPL6244
10787	GPL6244
10788	GPL6244
10791	GPL6244
10793	GPL6244
10794	GPL6244
10795	GPL6244
10797	GPL6244
10798	GPL6244
10799	GPL6244
10800	GPL6244
10801	GPL6244
10802	GPL6244
10803	GPL6244
10804	GPL6244
10806	GPL6244
10807	GPL6244
10808	GPL6244
10809	GPL6244
10810	GPL6244
10811	GPL6244
10813	GPL6244
10814	GPL6244
10815	GPL6244
10816	GPL6244
10817	GPL6244
10818	GPL6244
10825	GPL6244
10826	GPL6244
10827	GPL6244
10838	GPL6244
10840	GPL6244
10841	GPL6244
10842	GPL6244
10844	GPL6244
10845	GPL6244
10846	GPL6244
10847	GPL6244
10848	GPL6244
10849	GPL6244
10850	GPL6244
10855	GPL6244
10856	GPL6244
10857	GPL6244
10858	GPL6244
10859	GPL6244
10861	GPL6244
10863	GPL6244
10864	GPL6244
10865	GPL6244
10866	GPL6244
10867	GPL6244
10868	GPL6244
10869	GPL6244
10870	GPL6244
10871	GPL6244
10873	GPL6244
10874	GPL6244
10875	GPL6244
10876	GPL6244
10877	GPL6244
10878	GPL6244
10879	GPL6244
10880	GPL6244
10881	GPL6244
10882	GPL6244
10884	GPL6244
10885	GPL6244
10886	GPL6244
10887	GPL6244
10888	GPL6244
10890	GPL6244
10891	GPL6244
10892	GPL6244
10893	GPL6244
10894	GPL6244
10895	GPL6244
10896	GPL6244
10897	GPL6244
10898	GPL6244
10899	GPL6244
10900	GPL6244
10901	GPL6244
10902	GPL6244
10903	GPL6244
10904	GPL6244
10905	GPL6244
10906	GPL6244
10907	GPL6244
10908	GPL6244
10910	GPL6244
10911	GPL6244
10912	GPL6244
10913	GPL6244
10914	GPL6244
10915	GPL6244
10916	GPL6244
10917	GPL6244
10919	GPL6244
10920	GPL6244
10921	GPL6244
10922	GPL6244
10923	GPL6244
10924	GPL6244
10926	GPL6244
10927	GPL6244
10928	GPL6244
10929	GPL6244
10930	GPL6244
10933	GPL6244
10935	GPL6244
10936	GPL6244
10938	GPL6244
10939	GPL6244
10940	GPL6244
10941	GPL6244
10942	GPL6244
10943	GPL6244
10944	GPL6244
10945	GPL6244
10946	GPL6244
10947	GPL6244
10948	GPL6244
10949	GPL6244
10950	GPL6244
10951	GPL6244
10952	GPL6244
10953	GPL6244
10954	GPL6244
10955	GPL6244
10956	GPL6244
10957	GPL6244
10959	GPL6244
10960	GPL6244
10961	GPL6244
10962	GPL6244
10963	GPL6244
10964	GPL6244
10965	GPL6244
10966	GPL6244
10969	GPL6244
10970	GPL6244
10971	GPL6244
10972	GPL6244
10973	GPL6244
10974	GPL6244
10975	GPL6244
10978	GPL6244
10979	GPL6244
10980	GPL6244
10981	GPL6244
10982	GPL6244
10983	GPL6244
10985	GPL6244
10987	GPL6244
10988	GPL6244
10989	GPL6244
10990	GPL6244
10991	GPL6244
10992	GPL6244
10993	GPL6244
10994	GPL6244
10998	GPL6244
10999	GPL6244
11000	GPL6244
11001	GPL6244
11004	GPL6244
11005	GPL6244
11006	GPL6244
11007	GPL6244
11009	GPL6244
11010	GPL6244
11011	GPL6244
11012	GPL6244
11013	GPL6244
11014	GPL6244
11015	GPL6244
11016	GPL6244
11017	GPL6244
11018	GPL6244
11019	GPL6244
11020	GPL6244
11021	GPL6244
11022	GPL6244
11023	GPL6244
11024	GPL6244
11025	GPL6244
11026	GPL6244
11027	GPL6244
11030	GPL6244
11031	GPL6244
11033	GPL6244
11034	GPL6244
11035	GPL6244
11037	GPL6244
11040	GPL6244
11041	GPL6244
11043	GPL6244
11044	GPL6244
11045	GPL6244
11046	GPL6244
11047	GPL6244
11051	GPL6244
11052	GPL6244
11054	GPL6244
11055	GPL6244
11056	GPL6244
11057	GPL6244
11059	GPL6244
11060	GPL6244
11061	GPL6244
11062	GPL6244
